response,country,n,r2_global,r2_local,r2_local_debiased,ss_local,sse,sse_debiased,rho_within,mean_bias
reg_lag,Belgium,34,0.6071887953848221,0.3090125929128765,0.46406378390423686,12.76774543713539,8.822351313954636,6.842697177652286,0.6660045836516425,-0.24129882232607655
reg_lag,Sweden,106,0.034474298224313915,0.0300195327063425,0.22536908570271097,234.56263194950364,227.52117134800974,181.6994660470225,0.6087024427619454,0.6574802192374756
reg_lag,Austria,381,0.3112313110385305,-0.04342030383739526,0.11363952338500061,1186.0210821989087,1237.5184779455417,1051.242211693262,0.3857109071065758,-0.699223915960869
reg_lag,Germany,321,-0.01617928407773972,-0.2965819648072874,0.07463628462569516,979.7527626684298,1270.3297620460007,906.6276566110977,0.29390077112787927,-1.0644380516689638
reg_lag,Iceland,4,-4.054693097438943,-23.70733207239903,0.26659215544221193,6.909169577634312,170.7071470991279,5.067239167617024,0.39999999999999997,-6.435058428862765
reg_lag,Ireland,39,0.7748627681484759,-4.17526979328237,-0.3117295041739516,4.576352192734836,23.683857266482136,6.002936192701442,-0.11437246963562754,0.6733178674368899
reg_lag,Norway,127,-1.0209089285931134,-1.090249910128815,0.27218995678244107,348.0140836618584,727.4364070977615,253.28814527025636,0.5380753187101611,1.9322139841465638
reg_lag,Finland,116,0.21618743177976363,0.10605988531592125,0.15422135461138164,148.26407848198744,132.5392073217171,125.39859145828713,0.4789451428132088,0.24810689894767304
reg_lag,Luxembourg,11,0.742359583607227,-0.3905872772381349,-0.03431776857738056,1.0438775742296722,1.451602873717989,1.0797011232452034,0.10909090909090911,0.183872918188026
reg_lag,Switzerland,65,0.5649321418476545,0.0873154077832562,0.26082128214905664,156.40384845754372,142.74738265060267,115.61039616980041,0.4301573426573427,-0.6461362857049976
reg_lag,Liechtenstein,1,0.3685131761647702,,,0.0,3.565159582464832,0.0,,-1.8881630179793354
logit_late,Denmark,263,-3.2725838309052175,-5.3304266331894254,-0.568803283050052,309.58120029891643,1959.7810755070107,485.6720033995158,-0.21725450370704644,-2.3674833601283813
logit_late,Great Britain,543,0.23069906896666736,-1.3901170518543018,-0.08939769529938135,767.6075835462316,1834.6719745665237,836.229932409592,0.15370240450048941,1.3560057001548864
